日期,时间,成交价,成交量,总量,属性(持仓增减),B1价,B1量,B2价,B2量,B3价,B3量,S1价,S1量,S2价,S2量,S3价,S3量,BS
2015-08-18,14:48:20,2054.0,14,2394950,0,2053.0,826,0,0,0,0,2054.0,1875,0,0,0,0,B
2015-08-18,14:48:20,2053.0,14,2394964,-10,2053.0,822,0,0,0,0,2054.0,1785,0,0,0,0,S
2015-08-18,14:48:21,2053.0,52,2395016,-52,2053.0,796,0,0,0,0,2054.0,1785,0,0,0,0,S
2015-08-18,14:48:21,2053.0,556,2395572,-332,2053.0,519,0,0,0,0,2054.0,1787,0,0,0,0,S
2015-08-18,14:48:22,2053.0,126,2395698,22,2053.0,465,0,0,0,0,2054.0,1779,0,0,0,0,S
2015-08-18,14:48:22,2053.0,902,2396600,-68,2052.0,5237,0,0,0,0,2053.0,640,0,0,0,0,S
2015-08-18,14:48:23,2053.0,22,2396622,22,2052.0,5170,0,0,0,0,2053.0,734,0,0,0,0,S
2015-08-18,14:48:24,2053.0,18,2396640,-8,2052.0,5167,0,0,0,0,2053.0,1167,0,0,0,0,S
2015-08-18,14:48:24,2052.0,2,2396642,0,2052.0,5166,0,0,0,0,2053.0,1170,0,0,0,0,S
2015-08-18,14:48:25,2053.0,4,2396646,2,2052.0,5167,0,0,0,0,2053.0,1171,0,0,0,0,B
2015-08-18,14:48:26,2053.0,18,2396664,16,2052.0,5186,0,0,0,0,2053.0,1166,0,0,0,0,B
2015-08-18,14:48:26,2053.0,30,2396694,18,2052.0,5192,0,0,0,0,2053.0,1154,0,0,0,0,B
2015-08-18,14:48:27,2052.0,14,2396708,2,2052.0,5268,0,0,0,0,2053.0,1194,0,0,0,0,S
2015-08-18,14:48:28,2053.0,322,2397030,282,2052.0,5267,0,0,0,0,2053.0,1032,0,0,0,0,B
2015-08-18,14:48:28,2053.0,14,2397044,-10,2052.0,5266,0,0,0,0,2053.0,1324,0,0,0,0,B
2015-08-18,14:48:29,2053.0,8,2397052,-8,2052.0,5266,0,0,0,0,2053.0,1324,0,0,0,0,B
2015-08-18,14:48:30,2053.0,4,2397056,-4,2052.0,5267,0,0,0,0,2053.0,1322,0,0,0,0,B
2015-08-18,14:48:30,2053.0,14,2397070,0,2052.0,5268,0,0,0,0,2053.0,1325,0,0,0,0,B
2015-08-18,14:48:31,2053.0,62,2397132,-62,2052.0,5274,0,0,0,0,2053.0,1306,0,0,0,0,B
2015-08-18,14:48:32,2053.0,32,2397164,-32,2052.0,5272,0,0,0,0,2053.0,1292,0,0,0,0,B
2015-08-18,14:48:32,2053.0,4,2397168,0,2052.0,5272,0,0,0,0,2053.0,1391,0,0,0,0,B
2015-08-18,14:48:33,2052.0,270,2397438,0,2052.0,5128,0,0,0,0,2053.0,1390,0,0,0,0,S
2015-08-18,14:48:33,2053.0,312,2397750,-312,2052.0,5143,0,0,0,0,2053.0,1487,0,0,0,0,B
2015-08-18,14:48:34,2053.0,252,2398002,-190,2052.0,5133,0,0,0,0,2053.0,1366,0,0,0,0,B
2015-08-18,14:48:34,2053.0,20,2398022,-10,2052.0,5147,0,0,0,0,2053.0,1356,0,0,0,0,B
2015-08-18,14:48:35,2053.0,50,2398072,0,2052.0,5146,0,0,0,0,2053.0,1333,0,0,0,0,B
2015-08-18,14:48:35,2052.0,4,2398076,-4,2052.0,5144,0,0,0,0,2053.0,1333,0,0,0,0,S
2015-08-18,14:48:36,2052.0,62,2398138,0,2052.0,5143,0,0,0,0,2053.0,1581,0,0,0,0,S
2015-08-18,14:48:36,2053.0,2,2398140,0,2052.0,5142,0,0,0,0,2053.0,1591,0,0,0,0,B
2015-08-18,14:48:37,2052.0,6,2398146,-6,2052.0,5140,0,0,0,0,2053.0,1592,0,0,0,0,S
2015-08-18,14:48:37,2053.0,22,2398168,0,2052.0,5141,0,0,0,0,2053.0,1582,0,0,0,0,B
2015-08-18,14:48:38,2052.0,2,2398170,0,2052.0,5142,0,0,0,0,2053.0,1582,0,0,0,0,S
2015-08-18,14:48:38,2053.0,6,2398176,-4,2052.0,5141,0,0,0,0,2053.0,1579,0,0,0,0,B
2015-08-18,14:48:39,2052.0,40,2398216,-4,2052.0,5129,0,0,0,0,2053.0,1893,0,0,0,0,S
2015-08-18,14:48:40,2053.0,6,2398222,6,2052.0,5128,0,0,0,0,2053.0,1909,0,0,0,0,B
2015-08-18,14:48:40,2052.0,6,2398228,-6,2052.0,5125,0,0,0,0,2053.0,1909,0,0,0,0,S
2015-08-18,14:48:41,2053.0,8,2398236,-6,2052.0,5125,0,0,0,0,2053.0,1923,0,0,0,0,B
2015-08-18,14:48:41,2052.0,2,2398238,0,2052.0,5125,0,0,0,0,2053.0,1927,0,0,0,0,S
2015-08-18,14:48:42,2053.0,2,2398240,0,2052.0,5125,0,0,0,0,2053.0,1926,0,0,0,0,B
2015-08-18,14:48:42,2052.0,4,2398244,-4,2052.0,5124,0,0,0,0,2053.0,1925,0,0,0,0,S
2015-08-18,14:48:43,2053.0,108,2398352,-100,2052.0,5124,0,0,0,0,2053.0,1872,0,0,0,0,B
2015-08-18,14:48:43,2052.0,2,2398354,0,2052.0,5124,0,0,0,0,2053.0,1873,0,0,0,0,S
2015-08-18,14:48:44,2052.0,4,2398358,-4,2052.0,5122,0,0,0,0,2053.0,1873,0,0,0,0,S
2015-08-18,14:48:44,2053.0,46,2398404,-2,2052.0,5122,0,0,0,0,2053.0,1852,0,0,0,0,B
2015-08-18,14:48:45,2053.0,202,2398606,-182,2052.0,5032,0,0,0,0,2053.0,1844,0,0,0,0,B
2015-08-18,14:48:45,2053.0,114,2398720,0,2052.0,5013,0,0,0,0,2053.0,1832,0,0,0,0,B
2015-08-18,14:48:46,2052.0,50,2398770,-16,2052.0,5009,0,0,0,0,2053.0,1817,0,0,0,0,S
2015-08-18,14:48:46,2053.0,8,2398778,8,2052.0,5009,0,0,0,0,2053.0,1815,0,0,0,0,B
2015-08-18,14:48:47,2052.0,64,2398842,0,2052.0,4979,0,0,0,0,2053.0,1814,0,0,0,0,S
2015-08-18,14:48:47,2053.0,80,2398922,0,2052.0,4979,0,0,0,0,2053.0,1774,0,0,0,0,B
2015-08-18,14:48:48,2052.0,10,2398932,-4,2052.0,4977,0,0,0,0,2053.0,2027,0,0,0,0,S
2015-08-18,14:48:48,2052.0,8,2398940,-8,2052.0,4973,0,0,0,0,2053.0,2291,0,0,0,0,S
2015-08-18,14:48:49,2052.0,2,2398942,-2,2052.0,4974,0,0,0,0,2053.0,2292,0,0,0,0,S
2015-08-18,14:48:49,2052.0,20,2398962,-20,2052.0,4964,0,0,0,0,2053.0,2298,0,0,0,0,S
2015-08-18,14:48:50,2052.0,30,2398992,-14,2052.0,4956,0,0,0,0,2053.0,2441,0,0,0,0,S
2015-08-18,14:48:50,2052.0,112,2399104,60,2052.0,4901,0,0,0,0,2053.0,2441,0,0,0,0,S
2015-08-18,14:48:51,2053.0,10,2399114,0,2052.0,4908,0,0,0,0,2053.0,2439,0,0,0,0,B
2015-08-18,14:48:52,2052.0,2,2399116,0,2052.0,4907,0,0,0,0,2053.0,2439,0,0,0,0,S
2015-08-18,14:48:52,2053.0,4,2399120,0,2052.0,4907,0,0,0,0,2053.0,2438,0,0,0,0,B
2015-08-18,14:48:53,2053.0,4,2399124,2,2052.0,4906,0,0,0,0,2053.0,2437,0,0,0,0,B
2015-08-18,14:48:54,2053.0,2,2399126,0,2052.0,4901,0,0,0,0,2053.0,2436,0,0,0,0,B
2015-08-18,14:48:54,2052.0,20,2399146,-14,2052.0,4891,0,0,0,0,2053.0,2446,0,0,0,0,S
2015-08-18,14:48:55,2053.0,2,2399148,2,2052.0,4890,0,0,0,0,2053.0,2447,0,0,0,0,B
2015-08-18,14:48:55,2052.0,216,2399364,210,2052.0,4782,0,0,0,0,2053.0,2449,0,0,0,0,S
2015-08-18,14:48:56,2053.0,8,2399372,8,2052.0,4781,0,0,0,0,2053.0,2745,0,0,0,0,B
2015-08-18,14:48:57,2053.0,2,2399374,2,2052.0,4781,0,0,0,0,2053.0,2756,0,0,0,0,B
2015-08-18,14:48:57,2053.0,22,2399396,22,2052.0,4780,0,0,0,0,2053.0,2756,0,0,0,0,B
2015-08-18,14:48:58,2053.0,6,2399402,6,2052.0,4780,0,0,0,0,2053.0,2753,0,0,0,0,B
2015-08-18,14:48:58,2052.0,10,2399412,0,2052.0,4785,0,0,0,0,2053.0,2714,0,0,0,0,S
2015-08-18,14:49:00,2053.0,10,2399422,10,2052.0,4792,0,0,0,0,2053.0,2712,0,0,0,0,B
2015-08-18,14:49:00,2052.0,158,2399580,90,2052.0,4739,0,0,0,0,2053.0,2691,0,0,0,0,S
2015-08-18,14:49:01,2052.0,22,2399602,22,2052.0,4728,0,0,0,0,2053.0,2692,0,0,0,0,S
2015-08-18,14:49:02,2053.0,540,2400142,376,2052.0,4709,0,0,0,0,2053.0,2429,0,0,0,0,B
2015-08-18,14:49:03,2052.0,12,2400154,10,2052.0,4710,0,0,0,0,2053.0,2425,0,0,0,0,S
2015-08-18,14:49:03,2053.0,2,2400156,0,2052.0,4711,0,0,0,0,2053.0,2371,0,0,0,0,B
2015-08-18,14:49:04,2052.0,12,2400168,10,2052.0,4742,0,0,0,0,2053.0,2370,0,0,0,0,S
2015-08-18,14:49:04,2053.0,918,2401086,-300,2052.0,4284,0,0,0,0,2053.0,2369,0,0,0,0,B
2015-08-18,14:49:05,2053.0,4,2401090,-4,2052.0,4235,0,0,0,0,2053.0,3079,0,0,0,0,B
2015-08-18,14:49:05,2052.0,4,2401094,0,2052.0,4234,0,0,0,0,2053.0,3086,0,0,0,0,S
2015-08-18,14:49:06,2052.0,12,2401106,-10,2052.0,4229,0,0,0,0,2053.0,3085,0,0,0,0,S
2015-08-18,14:49:06,2053.0,6,2401112,0,2052.0,4227,0,0,0,0,2053.0,3084,0,0,0,0,B
2015-08-18,14:49:07,2052.0,40,2401152,-6,2052.0,4207,0,0,0,0,2053.0,3086,0,0,0,0,S
2015-08-18,14:49:07,2053.0,2,2401154,0,2052.0,4207,0,0,0,0,2053.0,3085,0,0,0,0,B
2015-08-18,14:49:08,2053.0,16,2401170,-10,2052.0,4208,0,0,0,0,2053.0,2927,0,0,0,0,B
2015-08-18,14:49:08,2053.0,26,2401196,4,2052.0,4211,0,0,0,0,2053.0,2916,0,0,0,0,B
2015-08-18,14:49:09,2052.0,2,2401198,0,2052.0,4216,0,0,0,0,2053.0,2999,0,0,0,0,S
2015-08-18,14:49:09,2053.0,282,2401480,282,2052.0,4216,0,0,0,0,2053.0,2859,0,0,0,0,B
2015-08-18,14:49:10,2053.0,90,2401570,0,2052.0,4221,0,0,0,0,2053.0,2791,0,0,0,0,B
2015-08-18,14:49:10,2052.0,60,2401630,0,2052.0,4277,0,0,0,0,2053.0,2817,0,0,0,0,S
2015-08-18,14:49:11,2053.0,2,2401632,2,2052.0,4278,0,0,0,0,2053.0,2837,0,0,0,0,B
2015-08-18,14:49:11,2052.0,2,2401634,2,2052.0,4279,0,0,0,0,2053.0,2827,0,0,0,0,S
2015-08-18,14:49:12,2053.0,12,2401646,12,2052.0,4279,0,0,0,0,2053.0,2822,0,0,0,0,B
2015-08-18,14:49:13,2053.0,22,2401668,22,2052.0,4281,0,0,0,0,2053.0,2812,0,0,0,0,B
2015-08-18,14:49:14,2053.0,2,2401670,2,2052.0,4281,0,0,0,0,2053.0,2811,0,0,0,0,B
2015-08-18,14:49:15,2053.0,12,2401682,6,2052.0,4284,0,0,0,0,2053.0,2835,0,0,0,0,B
2015-08-18,14:49:16,2052.0,40,2401722,-22,2052.0,4264,0,0,0,0,2053.0,2864,0,0,0,0,S
2015-08-18,14:49:16,2053.0,200,2401922,-26,2052.0,4264,0,0,0,0,2053.0,2893,0,0,0,0,B
2015-08-18,14:49:17,2053.0,2,2401924,2,2052.0,4277,0,0,0,0,2053.0,2914,0,0,0,0,B
2015-08-18,14:49:18,2053.0,8,2401932,6,2052.0,4274,0,0,0,0,2053.0,2914,0,0,0,0,B
2015-08-18,14:49:18,2053.0,10,2401942,2,2052.0,4293,0,0,0,0,2053.0,2909,0,0,0,0,B
2015-08-18,14:49:19,2053.0,12,2401954,4,2052.0,4292,0,0,0,0,2053.0,2898,0,0,0,0,B
2015-08-18,14:49:20,2053.0,1004,2402958,-984,2052.0,4351,0,0,0,0,2053.0,2397,0,0,0,0,B
2015-08-18,14:49:21,2053.0,3396,2406354,-2048,2053.0,1106,0,0,0,0,2054.0,1898,0,0,0,0,B
2015-08-18,14:49:21,2054.0,18,2406372,0,2053.0,2587,0,0,0,0,2054.0,1855,0,0,0,0,B
2015-08-18,14:49:22,2054.0,6,2406378,0,2053.0,3366,0,0,0,0,2054.0,1786,0,0,0,0,B
2015-08-18,14:49:23,2054.0,6,2406384,2,2053.0,3372,0,0,0,0,2054.0,1785,0,0,0,0,B
2015-08-18,14:49:23,2053.0,6,2406390,0,2053.0,3372,0,0,0,0,2054.0,1785,0,0,0,0,S
2015-08-18,14:49:24,2053.0,4,2406394,2,2053.0,3239,0,0,0,0,2054.0,1779,0,0,0,0,S
2015-08-18,14:49:25,2054.0,4,2406398,0,2053.0,3244,0,0,0,0,2054.0,1778,0,0,0,0,B
2015-08-18,14:49:27,2054.0,2,2406400,0,2053.0,3259,0,0,0,0,2054.0,1716,0,0,0,0,B
2015-08-18,14:49:27,2054.0,32,2406432,2,2053.0,3259,0,0,0,0,2054.0,1711,0,0,0,0,B
2015-08-18,14:49:28,2054.0,28,2406460,-2,2053.0,3261,0,0,0,0,2054.0,1692,0,0,0,0,B
2015-08-18,14:49:29,2053.0,230,2406690,172,2053.0,3161,0,0,0,0,2054.0,1681,0,0,0,0,S
2015-08-18,14:49:30,2054.0,2,2406692,0,2053.0,3171,0,0,0,0,2054.0,1673,0,0,0,0,B
2015-08-18,14:49:31,2054.0,6,2406698,-6,2053.0,3172,0,0,0,0,2054.0,1670,0,0,0,0,B
2015-08-18,14:49:31,2053.0,4,2406702,0,2053.0,3170,0,0,0,0,2054.0,1674,0,0,0,0,S
2015-08-18,14:49:32,2054.0,154,2406856,-74,2053.0,3345,0,0,0,0,2054.0,1601,0,0,0,0,B
2015-08-18,14:49:33,2054.0,144,2407000,-24,2053.0,3346,0,0,0,0,2054.0,1478,0,0,0,0,B
2015-08-18,14:49:33,2053.0,74,2407074,0,2053.0,3344,0,0,0,0,2054.0,1443,0,0,0,0,S
2015-08-18,14:49:34,2054.0,80,2407154,0,2053.0,3348,0,0,0,0,2054.0,1451,0,0,0,0,B
2015-08-18,14:49:34,2054.0,18,2407172,-16,2053.0,3348,0,0,0,0,2054.0,1442,0,0,0,0,B
2015-08-18,14:49:35,2053.0,2,2407174,2,2053.0,3348,0,0,0,0,2054.0,1443,0,0,0,0,S
2015-08-18,14:49:35,2054.0,266,2407440,-266,2053.0,3353,0,0,0,0,2054.0,1312,0,0,0,0,B
2015-08-18,14:49:36,2054.0,312,2407752,-18,2053.0,3206,0,0,0,0,2054.0,1301,0,0,0,0,B
2015-08-18,14:49:36,2054.0,616,2408368,382,2053.0,3356,0,0,0,0,2054.0,993,0,0,0,0,B
2015-08-18,14:49:37,2054.0,8,2408376,-4,2053.0,3360,0,0,0,0,2054.0,989,0,0,0,0,B
2015-08-18,14:49:37,2054.0,50,2408426,-2,2053.0,3390,0,0,0,0,2054.0,964,0,0,0,0,B
2015-08-18,14:49:38,2054.0,42,2408468,2,2053.0,3372,0,0,0,0,2054.0,963,0,0,0,0,B
2015-08-18,14:49:38,2054.0,14,2408482,8,2053.0,3363,0,0,0,0,2054.0,1163,0,0,0,0,B
2015-08-18,14:49:39,2054.0,584,2409066,92,2053.0,3354,0,0,0,0,2054.0,877,0,0,0,0,B
2015-08-18,14:49:39,2054.0,24,2409090,0,2053.0,3354,0,0,0,0,2054.0,952,0,0,0,0,B
2015-08-18,14:49:40,2054.0,12,2409102,-2,2053.0,3354,0,0,0,0,2054.0,964,0,0,0,0,B
2015-08-18,14:49:40,2054.0,12,2409114,0,2053.0,3366,0,0,0,0,2054.0,1257,0,0,0,0,B
2015-08-18,14:49:41,2053.0,876,2409990,708,2053.0,2654,0,0,0,0,2054.0,1921,0,0,0,0,S
2015-08-18,14:49:41,2054.0,10,2410000,-10,2053.0,2627,0,0,0,0,2054.0,1919,0,0,0,0,B
2015-08-18,14:49:42,2054.0,36,2410036,-10,2053.0,2628,0,0,0,0,2054.0,1872,0,0,0,0,B
2015-08-18,14:49:42,2053.0,8,2410044,-2,2053.0,2632,0,0,0,0,2054.0,2070,0,0,0,0,S
2015-08-18,14:49:43,2054.0,46,2410090,-2,2053.0,2634,0,0,0,0,2054.0,2048,0,0,0,0,B
2015-08-18,14:49:43,2054.0,14,2410104,0,2053.0,2635,0,0,0,0,2054.0,2070,0,0,0,0,B
2015-08-18,14:49:44,2053.0,60,2410164,-60,2053.0,2593,0,0,0,0,2054.0,2200,0,0,0,0,S
2015-08-18,14:49:45,2054.0,46,2410210,-4,2053.0,2592,0,0,0,0,2054.0,2045,0,0,0,0,B
2015-08-18,14:49:45,2053.0,26,2410236,4,2053.0,2591,0,0,0,0,2054.0,2035,0,0,0,0,S
2015-08-18,14:49:46,2053.0,40,2410276,0,2053.0,2571,0,0,0,0,2054.0,2038,0,0,0,0,S
2015-08-18,14:49:46,2053.0,16,2410292,-10,2053.0,2563,0,0,0,0,2054.0,2043,0,0,0,0,S
2015-08-18,14:49:47,2054.0,8,2410300,-4,2053.0,2564,0,0,0,0,2054.0,2042,0,0,0,0,B
2015-08-18,14:49:48,2054.0,62,2410362,60,2053.0,2625,0,0,0,0,2054.0,2014,0,0,0,0,B
2015-08-18,14:49:48,2054.0,8,2410370,-2,2053.0,2574,0,0,0,0,2054.0,2010,0,0,0,0,B
2015-08-18,14:49:49,2053.0,4,2410374,0,2053.0,2574,0,0,0,0,2054.0,2011,0,0,0,0,S
2015-08-18,14:49:49,2054.0,2,2410376,0,2053.0,2574,0,0,0,0,2054.0,2010,0,0,0,0,B
2015-08-18,14:49:50,2054.0,40,2410416,-38,2053.0,2777,0,0,0,0,2054.0,1990,0,0,0,0,B
2015-08-18,14:49:50,2054.0,46,2410462,-40,2053.0,2797,0,0,0,0,2054.0,1911,0,0,0,0,B
2015-08-18,14:49:51,2054.0,26,2410488,-4,2053.0,2785,0,0,0,0,2054.0,1794,0,0,0,0,B
2015-08-18,14:49:51,2054.0,8,2410496,-2,2053.0,2790,0,0,0,0,2054.0,1716,0,0,0,0,B
2015-08-18,14:49:52,2054.0,100,2410596,-100,2053.0,3502,0,0,0,0,2054.0,1666,0,0,0,0,B
2015-08-18,14:49:52,2054.0,24,2410620,-16,2053.0,3507,0,0,0,0,2054.0,1668,0,0,0,0,B
2015-08-18,14:49:53,2054.0,6,2410626,6,2053.0,3544,0,0,0,0,2054.0,1665,0,0,0,0,B
2015-08-18,14:49:53,2054.0,2,2410628,0,2053.0,3574,0,0,0,0,2054.0,1664,0,0,0,0,B
2015-08-18,14:49:54,2054.0,16,2410644,-2,2053.0,3583,0,0,0,0,2054.0,1655,0,0,0,0,B
2015-08-18,14:49:54,2054.0,4,2410648,2,2053.0,3638,0,0,0,0,2054.0,1683,0,0,0,0,B
2015-08-18,14:49:55,2054.0,24,2410672,-20,2053.0,3633,0,0,0,0,2054.0,1820,0,0,0,0,B
2015-08-18,14:49:55,2054.0,414,2411086,-52,2053.0,3633,0,0,0,0,2054.0,1690,0,0,0,0,B
2015-08-18,14:49:56,2054.0,6,2411092,-4,2053.0,3639,0,0,0,0,2054.0,1688,0,0,0,0,B
2015-08-18,14:49:56,2054.0,10,2411102,2,2053.0,3644,0,0,0,0,2054.0,1686,0,0,0,0,B
2015-08-18,14:49:57,2053.0,12,2411114,-2,2053.0,3642,0,0,0,0,2054.0,1682,0,0,0,0,S
2015-08-18,14:49:58,2054.0,4,2411118,-4,2053.0,3646,0,0,0,0,2054.0,1687,0,0,0,0,B
2015-08-18,14:49:58,2054.0,8,2411126,0,2053.0,3646,0,0,0,0,2054.0,1654,0,0,0,0,B
2015-08-18,14:49:59,2054.0,20,2411146,-16,2053.0,3657,0,0,0,0,2054.0,1582,0,0,0,0,B
2015-08-18,14:49:59,2053.0,6,2411152,-4,2053.0,3656,0,0,0,0,2054.0,1605,0,0,0,0,S
2015-08-18,14:50:00,2054.0,4,2411156,-2,2053.0,3659,0,0,0,0,2054.0,1603,0,0,0,0,B
2015-08-18,14:50:00,2053.0,24,2411180,-22,2053.0,3719,0,0,0,0,2054.0,1602,0,0,0,0,S
2015-08-18,14:50:01,2054.0,84,2411264,32,2053.0,3759,0,0,0,0,2054.0,1572,0,0,0,0,B
2015-08-18,14:50:01,2054.0,18,2411282,2,2053.0,3754,0,0,0,0,2054.0,1570,0,0,0,0,B
2015-08-18,14:50:02,2053.0,28,2411310,-28,2053.0,3741,0,0,0,0,2054.0,1570,0,0,0,0,S
2015-08-18,14:50:02,2053.0,46,2411356,-8,2053.0,3721,0,0,0,0,2054.0,1572,0,0,0,0,S
2015-08-18,14:50:03,2053.0,2,2411358,0,2053.0,3720,0,0,0,0,2054.0,1572,0,0,0,0,S
2015-08-18,14:50:03,2054.0,20,2411378,6,2053.0,3721,0,0,0,0,2054.0,1562,0,0,0,0,B
2015-08-18,14:50:04,2053.0,4,2411382,-2,2053.0,3720,0,0,0,0,2054.0,1572,0,0,0,0,S
2015-08-18,14:50:04,2054.0,6,2411388,-2,2053.0,3720,0,0,0,0,2054.0,1569,0,0,0,0,B
2015-08-18,14:50:05,2054.0,4,2411392,-4,2053.0,3938,0,0,0,0,2054.0,1567,0,0,0,0,B
2015-08-18,14:50:05,2053.0,4,2411396,0,2053.0,3946,0,0,0,0,2054.0,1567,0,0,0,0,S
2015-08-18,14:50:06,2053.0,4,2411400,0,2053.0,3945,0,0,0,0,2054.0,1567,0,0,0,0,S
2015-08-18,14:50:07,2053.0,40,2411440,0,2053.0,3957,0,0,0,0,2054.0,1569,0,0,0,0,S
2015-08-18,14:50:07,2053.0,12,2411452,-2,2053.0,3962,0,0,0,0,2054.0,1565,0,0,0,0,S
2015-08-18,14:50:08,2054.0,128,2411580,-126,2053.0,4047,0,0,0,0,2054.0,1563,0,0,0,0,B
2015-08-18,14:50:09,2054.0,314,2411894,-16,2053.0,4059,0,0,0,0,2054.0,1406,0,0,0,0,B
2015-08-18,14:50:09,2054.0,154,2412048,-20,2053.0,4064,0,0,0,0,2054.0,1333,0,0,0,0,B
2015-08-18,14:50:10,2054.0,6,2412054,-4,2053.0,4062,0,0,0,0,2054.0,1078,0,0,0,0,B
2015-08-18,14:50:10,2054.0,200,2412254,-150,2053.0,4069,0,0,0,0,2054.0,278,0,0,0,0,B
2015-08-18,14:50:11,2054.0,556,2412810,392,2054.0,824,0,0,0,0,2055.0,4228,0,0,0,0,B
2015-08-18,14:50:12,2054.0,2,2412812,0,2054.0,1019,0,0,0,0,2055.0,4214,0,0,0,0,B
2015-08-18,14:50:13,2054.0,12,2412824,0,2054.0,1014,0,0,0,0,2055.0,4214,0,0,0,0,B
2015-08-18,14:50:13,2055.0,6,2412830,2,2054.0,1021,0,0,0,0,2055.0,4214,0,0,0,0,B
2015-08-18,14:50:14,2055.0,4,2412834,2,2054.0,1023,0,0,0,0,2055.0,4213,0,0,0,0,B
2015-08-18,14:50:14,2055.0,12,2412846,0,2054.0,1051,0,0,0,0,2055.0,4214,0,0,0,0,B
2015-08-18,14:50:15,2055.0,220,2413066,220,2054.0,1050,0,0,0,0,2055.0,4120,0,0,0,0,B
2015-08-18,14:50:15,2054.0,46,2413112,14,2054.0,1034,0,0,0,0,2055.0,4114,0,0,0,0,S
2015-08-18,14:50:16,2054.0,6,2413118,0,2054.0,1032,0,0,0,0,2055.0,4113,0,0,0,0,S
2015-08-18,14:50:17,2055.0,320,2413438,10,2054.0,887,0,0,0,0,2055.0,4100,0,0,0,0,B
2015-08-18,14:50:17,2054.0,1774,2415212,-260,2053.0,4015,0,0,0,0,2054.0,705,0,0,0,0,S
2015-08-18,14:50:18,2053.0,16,2415228,-12,2053.0,3918,0,0,0,0,2054.0,709,0,0,0,0,S
2015-08-18,14:50:18,2053.0,2,2415230,-2,2053.0,3929,0,0,0,0,2054.0,994,0,0,0,0,S
2015-08-18,14:50:19,2054.0,2,2415232,0,2053.0,3929,0,0,0,0,2054.0,1008,0,0,0,0,B
2015-08-18,14:50:19,2054.0,8,2415240,-8,2053.0,3931,0,0,0,0,2054.0,1025,0,0,0,0,B
2015-08-18,14:50:20,2054.0,20,2415260,-20,2053.0,3931,0,0,0,0,2054.0,1017,0,0,0,0,B
2015-08-18,14:50:20,2054.0,20,2415280,-10,2053.0,3927,0,0,0,0,2054.0,1015,0,0,0,0,B
2015-08-18,14:50:21,2054.0,8,2415288,0,2053.0,3927,0,0,0,0,2054.0,1011,0,0,0,0,B
2015-08-18,14:50:22,2054.0,2,2415290,0,2053.0,3937,0,0,0,0,2054.0,1010,0,0,0,0,B
2015-08-18,14:50:22,2054.0,20,2415310,-14,2053.0,3936,0,0,0,0,2054.0,1000,0,0,0,0,B
2015-08-18,14:50:23,2054.0,602,2415912,-532,2053.0,3958,0,0,0,0,2054.0,698,0,0,0,0,B
2015-08-18,14:50:23,2054.0,18,2415930,2,2053.0,3957,0,0,0,0,2054.0,659,0,0,0,0,B
2015-08-18,14:50:24,2054.0,872,2416802,802,2054.0,758,0,0,0,0,2055.0,4098,0,0,0,0,B
2015-08-18,14:50:24,2054.0,4,2416806,0,2054.0,876,0,0,0,0,2055.0,4100,0,0,0,0,B
2015-08-18,14:50:25,2055.0,50,2416856,2,2054.0,887,0,0,0,0,2055.0,4075,0,0,0,0,B
2015-08-18,14:50:26,2054.0,2,2416858,0,2054.0,898,0,0,0,0,2055.0,4096,0,0,0,0,S
2015-08-18,14:50:26,2055.0,158,2417016,156,2054.0,901,0,0,0,0,2055.0,4017,0,0,0,0,B
2015-08-18,14:50:27,2054.0,1000,2418016,460,2054.0,413,0,0,0,0,2055.0,4017,0,0,0,0,S
2015-08-18,14:50:27,2054.0,892,2418908,-324,2053.0,4077,0,0,0,0,2054.0,666,0,0,0,0,S
2015-08-18,14:50:28,2054.0,2,2418910,0,2053.0,4007,0,0,0,0,2054.0,925,0,0,0,0,S
2015-08-18,14:50:28,2054.0,30,2418940,28,2053.0,4011,0,0,0,0,2054.0,911,0,0,0,0,S
2015-08-18,14:50:29,2054.0,20,2418960,10,2053.0,4009,0,0,0,0,2054.0,905,0,0,0,0,S
2015-08-18,14:50:29,2054.0,4,2418964,4,2053.0,4054,0,0,0,0,2054.0,903,0,0,0,0,S
2015-08-18,14:50:30,2054.0,90,2419054,4,2053.0,4054,0,0,0,0,2054.0,881,0,0,0,0,S
2015-08-18,14:50:30,2054.0,26,2419080,24,2053.0,4051,0,0,0,0,2054.0,870,0,0,0,0,S
2015-08-18,14:50:31,2054.0,4,2419084,4,2053.0,4052,0,0,0,0,2054.0,867,0,0,0,0,S
2015-08-18,14:50:31,2054.0,30,2419114,20,2053.0,4053,0,0,0,0,2054.0,852,0,0,0,0,S
2015-08-18,14:50:32,2054.0,4,2419118,2,2053.0,4104,0,0,0,0,2054.0,597,0,0,0,0,S
2015-08-18,14:50:32,2054.0,16,2419134,6,2053.0,4132,0,0,0,0,2054.0,593,0,0,0,0,S
2015-08-18,14:50:33,2054.0,44,2419178,42,2053.0,4132,0,0,0,0,2054.0,825,0,0,0,0,S
2015-08-18,14:50:33,2054.0,22,2419200,10,2053.0,4132,0,0,0,0,2054.0,815,0,0,0,0,S
2015-08-18,14:50:34,2054.0,6,2419206,2,2053.0,4043,0,0,0,0,2054.0,846,0,0,0,0,S
2015-08-18,14:50:35,2054.0,4,2419210,4,2053.0,4043,0,0,0,0,2054.0,845,0,0,0,0,S
